BoreholeID,Easting,Northing,Elevation,TotalDepth,AlternateID
1799,5815734.6,2116050.7,125.0305761,490.023912,15S04E20H50
17997,5861935,2039420,176.6956793,136.0066368,17S/05E-36K02
18010,5866611.7,2060789.8,240.7312552,686.0334768,17S06E07M01
18011,5866549.2,2059443.9,223.6497501,320.015616,17S06E07N01
1803,5787282.1,2113020.2,72.53801229,750.0366,15S/03E-28A01
18031,5870272.5,2055332.2,189.9824843,525.02562,17S06E18J01
18063,5880348.7,2048627.2,241.4705984,189.0092232,17S/06E-21R01
1808,5793192.1,2130517.8,62.95969243,650.03172,15S/03E-03R02
18084,5881695.7,2047130.9,246.404289,336.0163968,17S06E27D01
1812,5780646.6,2145544.5,63.30800282,623.0304024,14S/03E-29C01
1813,5908795.8,1999749.5,263.185428,342.0166896,19S07E04Q01
1816,5794263.1,2157155.3,143.4027154,605.029524,14S/03E-10R02
1817,5797505.1,2169818.1,218.2604488,350.01708,13S03E35G50
1820,5824390.7,2077956.3,116.2486594,200.00976,16S04E27T53
1822,5917653.3,1989452.4,323.4554369,250.0122,19S07E14N02
1823,5790891.6,2135429.3,62.62565639,500.0244,15S/03E-03C01
1825,5782279.1,2154393.6,96.02245745,624.0304512,14S03E17F01
183,5784575.6,2127790.8,53.30108409,249.0121512,15S03E09E03
1833,5790194.6,2160326.3,144.6510544,622.0303536,14S03E10E01
18339,5892022.3,2034816.7,201.5270143,420.020496,18S06E01E03
1834,5788071.6,2161161.1,119.8032791,428.0208864,14S03E09B01
18341,5891926.8,2031694.1,215.1386721,405.019764,18S06E01N01
1836,5785357.6,2155113.6,100.8783895,671.0327448,14S03E16E02
1838,5779497.6,2121065.2,42.67874276,820.25,1838
1840,5770035.5,2114583,141.5347093,751.0366488,15S02E25C01
1841,5787087.1,2113997.5,57.74665842,490.023912,15S03E28B02
18412,5882544.7,2029802.4,213.9438457,342.0166896,18S/06E-10G01
18414,5885173,2028894.6,216.4816886,274.0133712,18S/06E-10J02
18415,5880134.9,2026339.1,207.3453041,150.00732,18S/06E-10N01
18416,5889191.3,2030306.1,213.1750459,240.011712,18S/06E-11B01
18419,5885830.3,2026828.7,215.0444913,325.01586,18S/06E-11N01
18422,5893518.3,2029938.1,219.3004936,220.010736,18S06E12C02
1843,5800046.6,2147579.5,134.3857541,577.0281576,14S03E23J01
1844,5800043.1,2143518,134.5874608,802.0391376,14S03E25E01
1846,5777316.6,2130636.5,42.92253,484.0236192,15S/03E-06R01
18480,5887724.8,2013645.1,251.4303811,160.007808,18S06E26K02
18481,5888641.7,2012852.1,254.0237151,80.003904,18S06E26K03
18484,5888762.3,2013911.7,250.7865986,200.00976,18S06E26T50
18487,5876588.5,2012448.8,468.1917122,680.033184,18S06E28E01
1849,5756726.5,2165890.6,12.7530922,512.0249856,14S/02E-04H01
18496,5881035.8,2009930.7,366.9175378,376.0183488,18S06E34C01
18499,5880227.1,2006938.7,386.8944519,400.01952,18S06E34N01
1851,5758722,2164744.8,12.7530922,587.0286456,14S/02E-03M02
1852,5786492.6,2123549.7,59.8260754,528.0257664,15S/03E-16B03
1853,5780802.1,2128742.5,51.1528851,504.0245952,15S03E08B04
18543,5897448.3,2023479.2,221.5669642,224.0109312,18S07E18L02
1855,5756554,2143206.3,26.45301383,510.024888,14S02E28J50
18587,5896735.9,2012211.9,282.5846819,182.0088816,18S07E30P01
18590,5897568.4,2013787.3,273.6850551,208.0101504,18S07E30T51
18596,5898947.2,2008507.6,294.0845214,240.011712,18S07E31G01
18614,5902880.1,2007836.8,280.0641565,200.00976,18S07E32L01
18617,5903235.4,2005377.8,265.188014,244.0119072,18S07E32Q02
1862,5784943.6,2122848.5,59.88789964,592.0288896,15S03E16F02
1863,5781287.6,2123885.5,54.39719183,608.0296704,15S/03E-17B03
1870,5804859.1,2142136.3,160.4225054,790.038552,14S04E30N01
1873,5754303,2160254.6,15.39018121,646.0315248,14S/02E-09L02
18732,5894848.5,2004638.4,316.9203893,252.0122976,19S06E01A01
18734,5892209.7,2003968.8,332.0654579,300.01464,19S06E01C02
18742,5890892.7,2000628.1,350.0211695,251.0122488,19S06E01Q01
18751,5879933.2,2002080.8,425.9653598,500.0244,19S06E03M02
18756,5882321.4,1999656.4,313.7487024,596.0290848,19S06E10C01
18763,5886707.5,1996936.9,387.3185265,232.0113216,19S06E11L01
18771,5883936.5,1994432.9,562.419171,220.010736,19S06E15A50
18774,5881218.8,1991806.4,731.4927825,401.0195688,19S06E15L01
1882,5829597.7,2080345.9,109.6741116,560.027328,16S/04E-25G01
18824,5895667.8,2004389.7,311.1138358,925.04514,19S07E06D50
18842,5910267,1998471.2,312.707198,404.0197152,19S07E09H50
1890,5888121.3,2028764.7,207.433674,288.0140544,18S06E11L02
1895,5999961.5,1892305.4,432.4842299,178.0086864,22S10E16P01
19065,5963120.3,1935639.5,346.7877606,273.0133224,21S09E05N50
191,5833332.2,2077531.5,113.0703931,438.0213744,16S04E25K02
1911,5824708.2,2077535.9,121.349884,275.01342,16S04E26M02
1914,5781851.1,2165841.6,120.5386999,550.02684,14S/03E-05B02
1915,5781865.1,2164717.3,122.5714774,650.03172,14S/03E-05T55
1917,5795698.1,2108929.5,147.3181399,600.02928,15S03E26P01
1922,5794169.6,2109717.5,89.04103408,420.020496,15S03E26N03
19248,5996145.5,1898773.1,423.3634292,134.0065392,22S10E08K01
19263,5995175.4,1893950.9,416.3021515,80.003904,22S10E17L52
193,5778570.6,2142478.3,49.59305353,600.02928,14S/03E-29N02
1934,5796663.1,2108252.2,138.9576987,598.0291824,15S03E35B04
1935,5814890.1,2106009.5,93.46992797,820.25,1935
1936,5785352.1,2127742.3,56.71089778,274.0133712,15S03E09F50
1937,5934704.1,1957995.5,322.7932867,220.010736,20S08E17Q01
1953,5878079.3,2030712.9,195.1520436,162.0079056,18S/06E-09F01
1957,5770449.5,2152225.1,54.97325976,406.0198128,14S/02E-13P50
1962,5755920.5,2167503.3,12.66548111,500.0244,14S/02E-04B01
1966,5822333.7,2078450.9,147.8521375,550.02684,16S04E27K50
197,5772063.1,2129882.8,42.68171528,549.0267912,15S/02E-12A01
1970,5876637.3,2034165.1,185.0485203,200.00976,18S/06E-04M02
1974,5803962.6,2147938.8,161.3607103,375.0183,14S03E24H01
1979,5790233.1,2112159,78.65257605,523.0255224,15S03E27F01
1985,5817005.1,2086713.8,105.3564585,215.010492,16S04E21C01
19993,5782432.2,2169449,153.8100651,707.0345016,13S03E32Q01
2,5823068.7,2078930.9,121.4536953,246.0120048,16S04E27G01
20,5781449.6,2157507.3,96.02421669,577.0281576,14S/03E-08P02
20028,5762873.1,2143210.3,33.81162715,585.028548,14S02E26N04
20047,5774363.5,2167011.4,93.11264832,608.0296704,14S03E06E01
20052,5791984.6,2158693.4,152.9612619,604.0294752,14S03E10P02
20056,5800017.9,2159804.1,160.1458651,380.018544,14S03E11J02
20090,5780398.1,2139447.9,52.74799448,414.0202032,14S/03E-32F01
20371,5871228.8,2054196.5,180.6575903,800.03904,17S06E17N50
20374,5875197.2,2048548.1,183.8069038,246.0120048,17S06E20R01
204,5822574.7,2081360,112.3326011,300.01464,16S04E27B02
20408,5865464.7,2035724,185.6283645,199.0097112,18S06E06E03
20412,5892643.3,2025526.2,223.4787496,255.012444,18S06E13C01
20416,5895323.8,2018857.7,232.0065484,238.0116144,18S/06E-24H01
20430,5903176.8,2006657.3,261.8418058,244.0119072,18S07E32Q01
20493,5996119.2,1897451.9,414.1472341,126.0061488,22S10E08Q01
20560,5814814.2,2094225.6,79.62523111,174.0084912,16S04E09M01
20561,5821359.5,2083888.9,106.7627404,249.0121512,16S04E22L02
20658,5783517.5,2139798.6,54.13623595,510.024888,14S/03E-32H02
20683,5854466.6,2059736.7,150.4375451,254.0123952,17S05E10R01
20769,5775843.6,2157903.3,74.00200606,296.0144448,14S/03E-07P02
20806,5895642.9,2026932.4,220.8920057,1000.0488,18S06E12R03
20837,5803661.8,2170220.6,540.6608826,150.00732,13S03E36G
20841,5756763.4,2155547.7,22.73615337,620.030256,14S02E16H
20842,5768799,2148773.8,35.824868,622.0303536,14S/02E-24M51
20844,5782568,2159018.9,102.6147482,738.0360144,14S03E08K50
20845,5774451.8,2155259.1,71.48593455,460.022448,14S03E18E50
20847,5786623.3,2126881.1,60.78566086,256.0124928,15S03E09K
20848,5785270.8,2126925,56.7855827,256.0124928,15S03E09L
20851,5794571.8,2126579.4,62.96949861,484.0236192,15S03E11M
20852,5802479.6,2120911.4,72.82363695,590.028792,15S03E13K
20853,5797229,2123806.1,68.34384428,484.0236192,15S03E14B
20854,5795840.4,2122480,64.94075432,272.0132736,15S03E14F
20856,5798500.4,2119658.1,54.91810232,570.027816,15S03E14RA
20857,5798500.4,2119658.1,54.91810232,500.0244,15S03E14RB
20858,5791848.4,2123968.3,63.48975828,452.0220576,15S03E15B12
20859,5785118.4,2122882.3,59.98222339,592.0288896,15S/03E-3E16F
20860,5787779.5,2121377.5,62.44448917,572.0279136,15S03E16J
20861,5787779.5,2121377.5,62.44448917,572.0279136,15S03E16J02
20862,5783714.1,2121656.2,57.98151158,688.0335744,15S03E16M
20864,5783664.7,2120361.3,65.19727333,600.02928,15S03E16NA
20865,5783664.7,2120361.3,65.19727333,224.0109312,15S03E16NB
20866,5783664.7,2120361.3,65.19727333,247.0120536,15S03E16NC
20867,5783664.7,2120361.3,65.19727333,194.0094672,15S03E16ND
20868,5783664.7,2120361.3,65.19727333,195.009516,15S03E16NE
20869,5783664.7,2120361.3,65.19727333,190.009272,15S03E16NF
20870,5785019.3,2120281.4,75.28776134,580.028304,15S/03E-3E16P
20872,5782445,2123020.1,55.58193778,606.0295728,15S/03E-3E17H
20873,5781112.4,2121790.9,53.24824752,664.0324032,15S/03E-3E17K
20874,5778501.4,2120653.2,54.88413425,271.0132248,15S03E17N
20875,5779783.2,2120581.2,43.66262778,800.03904,15S03E17P
20876,5779783.2,2120581.2,43.66262778,800.03904,15S03E17PA
20877,5779783.2,2120581.2,43.66262778,800.03904,15S03E17PQ
20879,5777291.5,2124484,46.06197004,482.0235216,15S03E18A
20880,5777246.2,2123231.4,31.83011534,475.02318,15S03E18H
20881,5777201,2121979,45.7332814,514.0250832,15S03E18J
20882,5784844.4,2114946.7,67.82462343,506.0246928,15S03E21P
20883,5790218.9,2118539.9,62.97146986,600.02928,15S03E22C
20884,5788872.4,2117211.7,69.77049696,302.0147376,15S03E22E
20885,5790193.1,2117180.5,63.23852097,272.0132736,15S03E22F
20886,5791513.5,2117148,65.13625846,250.0122,15S03E22G
20887,5792803,2115757,63.91592363,616.0300608,15S03E22J
20889,5803577.6,2116810.6,59.13095026,300.01464,15S03E24A
20890,5800874.1,2114189.3,56.96793892,392.0191296,15S03E24N
20891,5802162.2,2112815.7,60.58471231,360.017568,15S03E25B
20893,5798179.3,2112916.7,60.18307806,460.022448,15S03E26A
20894,5794081.3,2113021.7,55.30685149,326.0159088,15S03E26D
20895,5798114.6,2110250.1,71.71826664,252.0122976,15S03E26JB
20896,5796750.1,2110286.7,71.27302709,260.012688,15S03E26KA
20897,5788799.6,2113168.5,43.04907796,500.0244,15S03E27D
20898,5788774.3,2111838,102.7247251,652.0318176,15S03E27E
20899,5790086.7,2111801,113.3892097,540.026352,15S03E27F02
20900,5796688.2,2107660.1,161.2003445,334.0162992,15S03E35B
20901,5799363.4,2106319.9,80.42852333,185.009028,15S03E36E
20902,5802010.3,2106241,73.71785828,195.009516,15S03E36GA
20903,5806208.5,2114051.2,59.17533154,296.0144448,15S04E19N
20904,5811650,2113907.2,82.84396099,652.0318176,15S04E20N
20933,5897980.9,2015282.1,266.214147,300.01464,18S07E30C50
20934,5933181.8,1967048.1,322.3206875,1020.049776,20S08E08C0X
20935,5951926.1,1949203.2,315.3358811,704.0343552,20S08E26H
21139,5772069.1,2126207.5,43.8517705,600.02928,15S02E12R01
21149,5882902.8,2043230.7,218.911945,920.044896,17S06E27N50
21150,5882902.8,2043230.7,218.911945,920.044896,17S06E27N51
21167,5879210.5,2012948.9,402.8001817,860.041968,18S06E28J02
21201,5836143.7,2070213.6,123.1560685,300.01464,17S05E06C01
21202,5836146.2,2070213.9,123.1561074,115.005612,17S05E06C02
21203,5836363.2,2070511,123.8742193,300.01464,16S05E31P01
21204,5836370.2,2070513.6,123.8369044,115.005612,16S05E31P02
21205,5813824.6,2095090.4,77.72781063,295.014396,16S04E08H03
21206,5813573.1,2095135.6,77.60938663,295.014396,16S04E08H02
21208,5813821.1,2095086.8,77.72827229,140.006832,16S04E08H04
21209,5880147.3,2038685.7,191.08085,260.012688,17S06E33R01
21210,5880148.8,2038673.5,191.8755764,120.005856,17S06E33R02
21262,5785796,2189106.1,258.9807254,380.018544,13S03E09N52
21273,5785652,2183821,207.45443,375.0183,13S03E16N56
21290,5826340.6,2074070.9,154.7712051,450.02196,16S04E35D50
21291,5760117.8,2183147.1,24.64570585,300.01464,13S02E22C50
21293,5775234,2191971.9,317.291711,420.020496,13S03E07E57
213,5839475.2,2074461.8,124.2707442,450.02196,16S05E31H50
21314,5883521.3,2020925,225.2523967,95.004636,18S06E22B04
21328,5915760.1,1981893,386.0969027,300.01464,19S07E27A03
21361,5801931.4,2151738.4,100.2175211,620.030256,14S03E13P50
21362,5768176.4,2165965.9,63.46239233,570.027816,14S02E02H51
21365,5892189.8,2000951.4,342.0388392,380.018544,19S06E01P50
21386,5910025.2,2018865.5,220.7962092,260.012688,18S07E21G02
21398,5765348.4,2167280.5,63.61006707,560.027328,14S02E02C04
214,5775087.1,2161866.3,75.96867415,600.02928,14S03E07D50
21510,5808020.5,2127507.2,83.83386615,590.028792,15S04E07G50
21551,5871140.1,2051602.5,179.4753663,955.046604,17S06E20E50
21595,5810647.2,2118645,85.35248133,590.028792,15S04E17T50
21621,5808129.7,2131530.5,89.02897205,1000.0488,15S04E06K50
21626,5988670.9,1912373.1,384.2543831,120.005856,22S09E01B01
21628,5993378.6,1897848.6,416.2719037,140.006832,22S10E06C01
21629,5866150.6,2064976.7,290.8426748,720.035136,17S06E06N50
21631,5879106.8,2050073.9,244.2078691,400.01952,17S06E21K50
21632,5795414.8,2159854,162.9588867,570.027816,14S/03E-11E50
21635,5920152.4,1970591,403.2209652,600.02928,20S07E02G50
21655,5750222,2151411.6,102.7890248,840.040992,14S02E20B03
21667,5748224.5,2157688.3,56.17281332,140.006832,14S02E17C02
21670,5802766.7,2133049.4,95.86386337,500.0244,15S03E01G50
21676,5753995,2146957.8,37.59918138,608.0296704,14S02E28C01
21738,5851437.7,2067921.2,154.6995643,1000.0488,17S05E03F51
21758,5790787.4,2178439.7,243.0761591,520.025376,13S03E22N56
21778,5992632.4,1898845,421.2586038,134.0065392,21S10E31R01
21804,5791739.5,2172818.7,276.3687922,900.04392,13S03E27P50
21824,5773954.8,2196037.2,400.7698824,700.03416,13S02E01J51
21836,5746830.4,2170339.5,12.55295327,273.0133224,13S02E31J50
21839,5754404,2160954,14.19066028,273.0133224,14S02E09F50
21868,5851545.7,2081425.6,267.085652,255.012444,16S05E22N50
21884,5755627.8,2159568.6,17.19080338,273.0133224,14S02E09K51
21885,5759417.9,2155770.9,22.76001957,273.0133224,14S02E15D50
21887,5756845.3,2158180.1,21.14053958,273.0133224,14S02E09R50
21888,5751779.5,2156990.6,21.05599019,273.0133224,14S02E17A50
21889,5751916.1,2163685.6,13.33290237,273.0133224,14S02E05R50
22,5780108.1,2141350,52.74729984,623.0304024,14S/03E-29Q01
2207,5786212.2,2144968.3,38.28698046,537.0262056,14S/03E-28F02
2208,5807922.6,2117309.7,77.96104387,655.031964,15S04E19G50
2211,5813038.4,2134249.7,121.0572921,415.020252,15S04E05C51
2212,5826087.7,2118536.5,229.0036971,580.028304,15S04E14N51
22236,5991144.3,1910935.8,383.9994171,105.005124,21S10E31K02
22239,5992168.6,1909416.3,384.8776784,113.0055144,21S10E31K01
22240,5994454.9,1897109.5,409.0377664,140.006832,22S10E17D01
22254,5905613.8,2003320.3,263.4055609,210.010248,19S07E05H50
22255,5991293.4,1895311.3,538.3654721,322.0157136,22S10E18G50
22257,5853837.1,2047762.4,276.5831444,480.023424,17S05E27A50
22258,5993631.3,1899233.5,404.5516205,160.007808,22S10E08M01
2230,5863402.7,2064243.6,253.3547881,799.0389912,17S05E12B01
2232,5863263.2,2064094.5,250.5328544,1030.050264,17S05E12B02
2235,5907007.3,2011577.3,253.5952102,690.033672,18S07E28N02
22436,5925048.6,1979680.5,280.7309515,160.007808,19S07E25H01
22526,5821627.5,2097890.2,112.9094514,420.020496,16S04E03P50
22573,5853137.7,2085279.5,333.0066367,400.01952,16S05E22C51
22574,5906938,2003289.7,257.3995205,170.008296,19S07E04E50
22575,5915360.1,1992674,327.1191398,240.011712,19S07E15G01
22577,5894560,2018105.5,232.0093696,210.010248,18S06E24K01
2260,5811455.6,2119753,99.48148602,467.0227896,15S04E17P02
22608,5764643.7,2148922.1,35.45890084,784.0382592,14S02E23L03
22609,5784792.1,2132309.9,53.62520151,680.033184,15S03E04M51
22610,5924794,1981194.1,272.6614719,150.00732,19S07E25K50
22611,5778828.5,2129865.1,51.14382922,574.0280112,15S03E08D51
22613,5930719.6,1967074.6,307.1938323,255.012444,20S08E07A52
22615,5820343.4,2099029,114.0557298,820.25,22615
22616,5812452.8,2092977.4,100.8877835,600.02928,16S04E08Q50
22624,5772066.3,2130226.7,43.15459612,600.02928,15S/03E-07K51
22626,5851331.7,2060937.1,144.8096243,444.0216672,17S05E10L50
22629,5891116.8,2007555.5,323.5736762,400.01952,18S06E36M50
22634,5806839.3,2138389,137.9889813,680.033184,14S04E31F02
22637,5882661.8,2033733.8,186.4453665,280.013664,18S06E03L50
22642,5806881.2,2139585.7,150.589094,720.035136,14S04E31T54
22643,5779166.4,2139132.6,51.09460118,520.025376,14S03E32E55
22644,5797169.2,2162681.4,170.8091905,500.0244,14S/03E-02L50
22647,5804741.6,2121500.5,75.62946854,720.035136,15S04E18M50
22648,5807402.4,2125536.6,73.95157915,720.035136,15S04E07K50
22651,5767815,2145093.8,33.96861621,339.3165578,14S02E26H01
22652,5809426.7,2128800.8,95.44570817,800.03904,15S04E07A50
22653,5794756.8,2171138.1,210.5600879,710.034648,13S03E34H50
22655,5909433,1996434,332.5405708,400.01952,19S07E09K50
22656,5775888.2,2157880.9,73.39016778,1140.055632,14S03E07P50
22666,5789458.8,2130885,62.09750547,682.0332816,15S03E03N58
22667,5793845.9,2147823.4,85.89643192,650.03172,14S03E22J50
22669,5825177.3,2076734.9,108.3938508,600.02928,16S04E26N51
22670,5774940.2,2135286.9,40.48032089,560.027328,15S03E06C52
22675,5810680,2125786.7,94.31202735,920.044896,15S04E08M04
22681,5741271.2,2171106.7,22.45580551,1364.066563,13S01E36J02
22682,5793975.2,2132565.1,52.53017199,610.029768,15S03E03H50
22683,5782203.2,2115074.5,342.475618,680.033184,15S03E20R50
22685,5784507.4,2171373.7,98.91257535,730.035624,13S03E32A50
22686,5771220.3,2174590.7,126.0551195,780.038064,13S02E25P50
22687,5770337,2170634,57.05853504,800.03904,13S02E36F50
227,5792219.1,2110417.2,91.95851157,520.025376,15S/03E-27J01
22705,5882203.3,2023755.4,216.3097367,285.013908,18S06E15L01
22718,5853837.1,2047762.4,276.5831444,690.033672,17S05E27A51
22746,5768756.3,2146329.2,32.99298988,700.03416,14S02E25D51
22748,5847829.3,2078987.7,183.76667,810.039528,16S05E28F50
22754,5943003.4,1876296.8,1078.922909,581.0283528,23S08E03D01
22755,5746488.4,2159739.4,23.2884303,1573.076762,14S02E07J03
22756,5834599.1,2089487.5,121.7805019,710.034648,16S04E13H50
22757,5858141.1,2062098.1,169.510619,510.024888,17S05E11G50
22758,5807016,2140928.2,163.155123,700.03416,14S04E30P50
22759,5907172.7,2011098.4,251.5839716,690.033672,18S07E28N51
22760,5787528.7,2116150.8,37.46818602,700.03416,15S03E21J50
22761,5815678,2111133.2,115.8534592,890.043432,15S04E28E51
22763,5787657.9,2165221.8,146.0296838,650.03172,14S03E04G50
22766,5803209.9,2150352.8,134.5826069,540.026352,14S03E24B50
22767,5881973.7,2014249.6,333.5980616,610.029768,18S06E27F50
22768,5848984.7,2078949.8,204.4923116,810.039528,16S05E28G50
22769,5909398.2,1995090,361.0613588,520.025376,19S07E09Q50
22770,5880895.3,2036935.9,197.1910415,300.01464,18S06E03D50
22777,5798282,2165072.1,194.0066538,340.016592,14S03E02G50
22778,5796170.6,2135938.7,75.59654036,900.04392,14S03E35P50
22779,5796929.6,2165108,178.8438531,340.016592,14S03E02F50
22781,5814929.8,2131323.8,124.8071371,400.01952,15S04E05J50
22783,5812258.3,2132752.5,102.4974244,680.033184,15S04E05F50
22784,5775521.9,2167084.5,100.4728824,870.042456,14S03E06D50
22786,5966968.4,1926271.3,344.0418289,82.0040016,21S09E17J52
22796,5794026.6,2169732.6,200.4080204,920.044896,13S03E34H51
22801,5768133.3,2170868.9,13.26597916,440.021472,13S02E35H01
22805,5775438.6,2147193.2,44.25472541,680.033184,14S03E19P50
22823,5950099.9,1953855.1,308.7744365,70.003416,20S08E23G53
22826,5950771.1,1955294,311.8817764,94.0045872,20S08E23B50
22827,5951172.4,1955098.2,311.7273056,96.0046848,20S08E23G52
22828,5770666.4,2155056.2,45.13151839,596.0290848,14S02E13E50
22831,5823358,2100476.3,122.5050556,920.044896,16S04E03G53
22834,5800107.8,2131781.1,72.26475331,760.037088,15S03E01M01
22875,5890783,2024589.2,223.1630603,250.0122,18S06E14H50
22895,5843453.5,2094745.4,234.4806855,780.038064,16S05E08G01
22896,5775159.5,2140587.9,43.29107855,690.033672,14S03E31C
22897,5818447.6,2116389.8,152.3984716,810.039528,15S04E21G
22898,5811915,2120638.5,107.9610896,930.045384,15S04E17L
22900,5834904.4,2098972.3,251.0104945,830.040504,16S04E01J
22901,5867058.2,2049090.8,172.8515802,300.01464,17S06E19P
22903,5793990.9,2109029.3,171.4247085,750.0366,15S03E26N50
22904,5823705.3,2113582.4,192.5528605,900.04392,15S04E22Q51
22905,5782755.9,2131089.3,51.073659,840.040992,15S03E05R52
22906,5875175.2,2051507.5,189.8474051,935.045628,17S06E20H51
22907,5875082.3,2048882.6,183.7285091,760.037088,17S06E20R
22915,5946613.9,1957251.9,314.0153317,125.0061,20S08E15R50
22917,5806459,2119432.5,58.62562203,775.03782,15S04E18P50
22918,5826744.4,2082972,103.1467102,200.00976,16S04E23L50
22920,5819535.1,2104409,111.7607949,1000.0488,15S04E33J01
22926,5841107.4,2060716.2,147.8261071,830.040504,17S05E08L02
22927,5910842.8,1999096.7,286.2110271,435.021228,19S07E09A50
22929,5757085.6,2145316.8,26.49804358,1180.057584,14S02E28H04
22930,5843431,2058478.6,123.0311978,250.0122,17S05E17A01
22933,5845452.5,2089466.6,203.3338177,830.040504,16S05E17H50
22939,5806033,2106121,78.4435252,240.011712,15S04E31F50
22940,5847338.1,2059672.5,134.3309253,240.011712,17S05E09Q50
22941,5949855.4,1954148.5,308.8178916,75.00366,20S08E23F52
22944,5949617.7,1954429.7,309.0878338,80.003904,20S08E23F51
22945,5949256,1954160.9,308.4463455,80.003904,20S08E23F50
22947,5950156.3,1954835.8,310.0868255,80.003904,20S08E23G51
22948,5881031,2026169.8,205.0452502,300.01464,18S06E15D50
22951,5777455.2,2175426,223.140807,900.04392,13S03E30K50
22952,5795993,2129214.3,58.14074473,790.038552,15S03E11C51
22953,5797727.1,2143820.9,107.6685186,780.038064,14S03E26G50
22954,5899085.1,2032840.5,198.471077,70.003416,18S07E06K50
22957,5930689.5,1965712.4,303.1709064,240.011712,20S08E07H51
2296,5826401.7,2107506.5,210.0953448,950.04636,15S04E35F50
22963,5828148.9,2095193.9,115.2454383,1040.050752,16S04E11G01
22964,5787348.5,2145451.5,39.84272495,700.03416,14S03E28B50
22967,5772833.3,2149935.6,57.17428297,604.0294752,14S/02E-24H50
22969,6009526.3,1880423.8,541.2470758,375.0183,22S10E35D50
2297,5814644.1,2109962.2,96.90442628,960.046848,15S04E29J50
22973,5763851.4,2173883.1,51.72838603,500.0244,13S02E26N50
22974,5787779.5,2121377.5,62.44448917,790.038552,15S03E16J51
22975,5881814.3,2052617.8,322.6216691,460.022448,17S06E22D01
22977,5794816.3,2135978.8,72.00563726,780.038064,14S03E35N51
22978,5930110.3,1969514.2,311.6422782,240.011712,20S08E06K03
22981,5786009,2145496.7,58.51659003,710.034648,14S03E28C51
22982,5865612.5,2067159.8,313.9614591,690.033672,17S06E06E01
22983,5840853.5,2059839.2,187.4587889,210.010248,17S05E08P50
22984,5908792.9,2022794.4,407.2701744,640.031232,18S07E16L50
22987,5889724.9,2044377.5,267.8032619,620.030256,17S06E26K01
22988,5794539.6,2125241.6,65.84863047,620.030256,15S03E11N52
22989,5891905.1,2013082.9,283.7275806,270.013176,18S06E25M01
22990,5842580.3,2081642,132.9564325,440.021472,16S05E20P50
